poi_id,name,type,lon,lat,district
B0FFFUALF0,肯德基(欢乐谷店),快餐厅,117.477359,39.186913,东丽区
B00161163N,肯德基车速取餐厅(招远DT店),快餐厅,117.312329,39.090471,东丽区
B0M6PSLDTC,麦当劳(成林道DT店),快餐厅,117.302275,39.135458,东丽区
B0JKY7J2S7,塔斯汀中国汉堡(天津市东丽民和巷店),快餐厅,117.327875,39.091725,东丽区
B0FFFWHGKV,肯德基(军粮城店),快餐厅,117.446998,39.054287,东丽区
B00161C6DF,麦当劳(天津新燕莎奥特莱斯B区店),快餐厅,117.397711,39.160387,东丽区
B00160F00Q,肯德基(天津机场T2安检内店),快餐厅,117.363773,39.131636,东丽区
B0J6POC9HT,麦当劳(东丽湖万科里店),快餐厅,117.505585,39.183489,东丽区
B0HRAULLO6,肯德基(东丽万达广场店),快餐厅,117.323527,39.081643,东丽区
B0IKPZVE5E,肯德基(天津空港经济区店),快餐厅,117.394447,39.15772,东丽区
B0J305FNNE,塔斯汀中国汉堡(天津市东丽空港店),快餐厅,117.394038,39.157646,东丽区
B0FFJID4KN,华莱士·全鸡汉堡(天山南路店),快餐厅,117.280313,39.123876,东丽区
B0FFK52Z6A,肯德基(机场出发层店),快餐厅,117.365601,39.127365,东丽区
B0J2V7361E,麦当劳(三纬西路店),快餐厅,117.364792,39.16704,东丽区
B0I0RPRT8F,必胜客(东丽湖万科里店),快餐厅,117.50575,39.183396,东丽区
B0H059HPOJ,麦卡珑双拼比萨(空港店),快餐厅,117.395104,39.158441,东丽区
B0FFJFS5RQ,吉胜克·汉堡炸鸡(弘泽大街店),快餐厅,117.388969,39.171711,东丽区
B0G3O9D5BP,华莱士·全鸡汉堡(利津路),快餐厅,117.307804,39.087096,东丽区
B0KAGHNVWU,大肚叔叔麻辣香锅川渝冒菜(空港店),快餐厅,117.393022,39.157335,东丽区
B0FFFDDPY0,味千拉面(滨海国际机场店),快餐厅,117.36374,39.131742,东丽区
B001617SFR,华莱士·全鸡汉堡(华明镇福园店),快餐厅,117.377805,39.173817,东丽区
B0FFGI6G5N,麦当劳(滨海机场3店),快餐厅,117.363981,39.130398,东丽区
B0L3H9B4H4,希北希北·兰州牛肉面(天津复悦里店),快餐厅,117.403325,39.157022,东丽区
B0LD57UDGA,乾小庄襄阳牛肉面(空港店),快餐厅,117.394117,39.157549,东丽区
B0JKC5MS97,塔斯汀中国汉堡(天津市东丽利津路店),快餐厅,117.30828,39.089279,东丽区
B0L6MUXQ1I,袁记云饺(永辉店),快餐厅,117.418979,39.156099,东丽区
B0K60P1ROP,柳蛳蛳螺蛳粉(东丽万达店),快餐厅,117.32464,39.080658,东丽区
B0FFIP5891,驴火村驴肉火烧,快餐厅,117.366638,39.163012,东丽区
B0HAZN4UU1,肯德基(东丽新业广场店),快餐厅,117.355866,39.078815,东丽区
B0FFF5XUTY,赛百味 SUBWAY(王府井奥莱·新燕莎小镇店),快餐厅,117.398009,39.161511,东丽区
B0FFFG0CJ4,李先生牛肉面大王(万隆花园店),快餐厅,117.280657,39.124615,东丽区
B0J21ZBDR3,肯德基(天津惠山道店),快餐厅,117.30877,39.105943,东丽区
B0FFM133R6,肯德基(天津金钟街店),快餐厅,117.26795,39.208713,东丽区
B0LKFDTJFX,穆义德兰州手工牛肉面,快餐厅,117.373143,39.170048,东丽区
B0J2DCZ5VL,马有才牛肉面的故事(空港国际总部店),快餐厅,117.337054,39.113615,东丽区
B0I1X90V9F,达美乐比萨(金钟时代广场店),快餐厅,117.268443,39.208959,东丽区
B0FFJ1FFL0,正新鸡排(天勤店),快餐厅,117.308379,39.089689,东丽区
B0L1P18LQB,华莱士·全鸡汉堡(东丽湖店),快餐厅,117.49186,39.182039,东丽区
B0I1VC3320,笼宝禾二两包子铺(皇冠国际公寓店),快餐厅,117.40141,39.149736,东丽区
B0I1YS667K,悦山海隆江猪脚饭(瑞航广场店),快餐厅,117.394854,39.157921,东丽区
B0GKHL3KCJ,麦卡珑双拼比萨(宜家店),快餐厅,117.365091,39.080874,东丽区
B0IDUSUOQ0,肯德基(建邦时代广场店),快餐厅,117.385537,39.169889,东丽区
B0L6M5PJX3,达美乐比萨(登州南路店),快餐厅,117.306496,39.1153,东丽区
B0FFHWNCYD,吉胜克·汉堡炸鸡(登州路店),快餐厅,117.302069,39.143379,东丽区
B0FFMDH6PP,二姑包子(大唐印象比松花园店),快餐厅,117.404074,39.174066,东丽区
B0K1MSKEZA,津味张记包子铺(利津路店),快餐厅,117.308231,39.089085,东丽区
B0H2XDFOVY,知驴味万新村店,快餐厅,117.282518,39.12049,东丽区
B0FFIP1RYK,粥公粥婆(中兴店),快餐厅,117.410413,39.142456,东丽区
B0FFMH8Z5D,吉胜克·汉堡炸鸡(大毕庄店),快餐厅,117.270618,39.20274,东丽区
B0JABLW5N5,肯德基(天津民航大学店),快餐厅,117.349726,39.112308,东丽区
B0FFH97TR8,初名饺子(迎宾商业中心店),快餐厅,117.381409,39.164393,东丽区
B0K2FRPQYA,犟姐柳州螺蛳粉店,快餐厅,117.377848,39.158345,东丽区
B0IDBCM5OM,吉胜克(华新街店),快餐厅,117.416075,39.172725,东丽区
B0FFJO5DDO,五味草堂五谷渔粉(新世嘉大厦店),快餐厅,117.312866,39.089278,东丽区
B0KRP5DM6V,南京大碗面(华明镇店),快餐厅,117.366495,39.162964,东丽区
B0LBGYTKZO,豫烩源河南羊肉烩面(天山南路店),快餐厅,117.280746,39.124195,东丽区
B0JKBZJKYC,必胜客(天津军粮城店),快餐厅,117.438397,39.066017,东丽区
B0K30YWEEC,弄堂小笼包(王府井奥莱·新燕莎小镇A区店),快餐厅,117.397228,39.16023,东丽区
B0FFIXKNPU,吉米盒养生粥坊(瑞航广场店),快餐厅,117.394818,39.158439,东丽区
B0LARCAR7A,鸡柳大人(东丽万达广场店),快餐厅,117.326303,39.080714,东丽区
B0GK24G0AR,华莱士·全鸡汉堡(万科魅力城店),快餐厅,117.358696,39.084574,东丽区
B0FFGB6233,初名饺子(金钟店),快餐厅,117.266351,39.207621,东丽区
B0JBTA8SQD,吉胜克·汉堡炸鸡(赵沽里店),快餐厅,117.252639,39.170318,东丽区
B0H1P5QAVV,弄堂小笼包(天津东丽万达店),快餐厅,117.324075,39.081125,东丽区
B0KUYDI3LS,米悦朝鲜族拌饭(复地活力广场店),快餐厅,117.404003,39.156733,东丽区
B0L6HXH9VZ,陇八味兰州牛肉面(华明店),快餐厅,117.391018,39.172418,东丽区
B0K255QF9X,曾三仙米线(瑞航广场店),快餐厅,117.392866,39.15744,东丽区
B0L6H7F10S,肯德基(汇城广场店),快餐厅,117.306525,39.084675,东丽区
B0K02CVHGS,犟骨头超级排骨饭(天津东丽万达广场店),快餐厅,117.326025,39.080725,东丽区
B0HRYNESW6,华莱士·全鸡汉堡(秀拉花园店),快餐厅,117.40571,39.173939,东丽区
B0IB1UDWFS,吉胜克·汉堡炸鸡(舒畅园店),快餐厅,117.294175,39.114375,东丽区
B0FFLCCZ51,大福来(华明镇店),快餐厅,117.374438,39.177082,东丽区
B0KUK7HEL1,小谷姐姐麻辣拌·麻辣烫(利津路店),快餐厅,117.309237,39.090696,东丽区
B0FFIGDQWQ,吉胜克(华明店),快餐厅,117.377926,39.17386,东丽区
B0FFKXLXB0,大福来(一经路丽东苑店),快餐厅,117.351928,39.079613,东丽区
B0KGUAX8K4,熊家无二-韩式炸鸡(华明店),快餐厅,117.385572,39.169757,东丽区
B0K3FAL2BA,鱼你在一起(东丽军粮城店 ),快餐厅,117.446984,39.054257,东丽区
B0HRUDGRHM,华莱士·全鸡汉堡(东丽湖阅溪苑店),快餐厅,117.507675,39.177775,东丽区
B0I0GD8O68,吉胜克·汉堡炸鸡(程永道店),快餐厅,117.290499,39.121401,东丽区
B0L347GK15,绝味鸭脖(蓝庭广场店),快餐厅,117.363002,39.082888,东丽区
B0HDU4G9UB,华莱士·全鸡汉堡(民和巷店),快餐厅,117.328612,39.091857,东丽区
B0L3253KRH,霸碗盖码饭(天津空港店),快餐厅,117.395271,39.157951,东丽区
B0K12YGQC2,美芝莲(燕莎小镇店),快餐厅,117.398874,39.161003,东丽区
B0KRYSN2MN,米村拌饭(中街商业广场店),快餐厅,117.438238,39.066128,东丽区
B0J1ZRP9ET,煮氏张三牛杂面板面,快餐厅,117.333404,39.086098,东丽区
B0LG7AVMKU,津味张记包子铺(空港店),快餐厅,117.408225,39.149525,东丽区
B0FFL01ZKY,曼玲粥(东丽区空港店),快餐厅,117.394261,39.157602,东丽区
B0KDAUKMTX,犟骨头超级排骨饭(天津东丽区利津路店),快餐厅,117.312043,39.089634,东丽区
B0LU6CLHE4,恰福兰·湖南小炒粉面饭(SM永辉超市店),快餐厅,117.41976,39.155998,东丽区
B0KG3ZFOHH,塔斯汀中国汉堡(金钟新城店),快餐厅,117.270118,39.203706,东丽区
B0FFH8N6FB,菜府宴语正宗川菜饺子馆,快餐厅,117.372921,39.170388,东丽区
B0J09SOLD4,肯德基(东丽无瑕街店),快餐厅,117.501909,39.044579,东丽区
B0HUU7SJNL,吉胜克·汉堡炸鸡(民和巷店),快餐厅,117.330875,39.091725,东丽区
B0LAZZEOIT,秦伟伟兰州牛肉面(露西娅商业街店),快餐厅,117.408253,39.142797,东丽区
B0FFKSF9QZ,桂发祥(空港店),快餐厅,117.402382,39.147092,东丽区
B0FFHRP0L2,津式老味道炸香鸡(东丽店),快餐厅,117.30823,39.087273,东丽区
B0JKSCYLYF,塔斯汀中国汉堡(天津市东丽中街广场店),快餐厅,117.440035,39.065521,东丽区
B0FFM73PI8,孙浩特色牛杂面板面(第0130店),快餐厅,117.406047,39.148439,东丽区
B0L375L6JY,泽园麻辣烫,快餐厅,117.388055,39.172936,东丽区
B0IAGH6MD9,佟源记炸肉(东丽万达黑金店),快餐厅,117.324182,39.081231,东丽区
B0FFH1O42Q,沙县小吃(颐景公寓店),快餐厅,117.402099,39.149121,东丽区
B0FFG1HNRS,马师傅精品牛肉面(空港店),快餐厅,117.40641,39.148471,东丽区
B0FFG6M54Y,口口香牛肉拉面(总店),快餐厅,117.252196,39.168099,东丽区
B0L6OM6AUE,华莱士·全鸡汉堡(复悦里店),快餐厅,117.40486,39.15686,东丽区
B0I0NA6IK2,津味斋牛肉饭(总店),快餐厅,117.372683,39.170594,东丽区
B0FFG17AZ4,马子华牛肉面(九分店),快餐厅,117.343371,39.087062,东丽区
B0FFGP8SGE,宝盛元饺子57店,快餐厅,117.308219,39.087152,东丽区
B0KUK1AS8C,肃源上上签麻辣烫,快餐厅,117.394978,39.158266,东丽区
B0KARBDJ49,曾三仙米线(东丽万达店),快餐厅,117.324965,39.08106,东丽区
B0LU9ABT5F,小谷姐姐麻辣拌·麻辣烫(SM商场店),快餐厅,117.418967,39.156097,东丽区
B0J077EPPS,三姐淮南牛肉汤(东丽店),快餐厅,117.363757,39.082189,东丽区
B0K1FAQLE6,啊臻味道米粉 空港直营店,快餐厅,117.393833,39.157602,东丽区
B0L2OLWH91,吉胜克·汉堡炸鸡(空港东七道店),快餐厅,117.409708,39.142644,东丽区
B0FFIQT1CM,叶氏杭州小笼包(东丽开发区店),快餐厅,117.358915,39.078562,东丽区
B0K1YSD3BK,必胜客(天津金钟街卫星餐厅店),快餐厅,117.267076,39.208474,东丽区
B0JAOHRMJ2,姚记二号路牛肉拉面(华明店),快餐厅,117.38648,39.165953,东丽区
B0IULUST0X,鱼你在一起(天津瑞航广场店 ),快餐厅,117.394594,39.158211,东丽区
B0I2DXZ0AP,幸福里新中式快餐,快餐厅,117.365206,39.167114,东丽区
B0KKYA0LP0,糊涂婶麻辣烫·炸串(万隆花园店),快餐厅,117.280958,39.123166,东丽区
B0H2PUPWMN,晋乐坊刀削面家常菜(空港店),快餐厅,117.394969,39.146551,东丽区
B0LAUA55E6,鸿盛记特色牛杂面牛肉面,快餐厅,117.273006,39.128145,东丽区
B0I3T7ERE1,津爷黄汤拉面(万隆花园1区店),快餐厅,117.280722,39.124339,东丽区
B0FFHW2EXQ,尚德有道板面店,快餐厅,117.507582,39.044268,东丽区
B0IGR7YLRT,湘西姑娘泡菜(天津SM店),快餐厅,117.420175,39.156725,东丽区
B0J3ZSU927,津味张记包子铺(远洋风景店),快餐厅,117.308694,39.105829,东丽区
B0FFFU064Y,张记包子铺(天山南路店),快餐厅,117.280989,39.122934,东丽区
B0LRDU5CCK,多来顺手擀面饺子馆(天津首店),快餐厅,117.325224,39.080845,东丽区
B0FFHFULOE,神州天企美食广场(空港店),快餐厅,117.391725,39.160275,东丽区
B0J1XSPJUC,鱼你在一起(东丽万达店 ),快餐厅,117.325071,39.081231,东丽区
B0FFHKQNF5,御香锅土豆粉刀削面(万通金府店),快餐厅,117.402063,39.149192,东丽区
B0G1UMNJSE,华莱士·全鸡汉堡(中街广场店),快餐厅,117.439208,39.065843,东丽区
B0FFI9RFC0,老刁海鲜饺子城(中街商业广场店),快餐厅,117.439804,39.065574,东丽区
B0I24CR86Y,梦者大同刀削面(舒畅园店),快餐厅,117.294385,39.112972,东丽区
B0KRMDSFGM,江西瓦罐汤(空港店),快餐厅,117.395379,39.158098,东丽区
B0FFH6UFKY,马师傅精品牛肉拉面,快餐厅,117.412355,39.173741,东丽区
B0H15ASA9L,夸父炸串(天津东丽万达店),快餐厅,117.325187,39.080914,东丽区
B0FFKTDHYF,孙浩特色板面·牛杂面(金泰·丽湾店),快餐厅,117.372622,39.163423,东丽区
B0L6HR7K2I,犇兰兰州牛肉面(天津东丽万达店),快餐厅,117.325175,39.081275,东丽区
B0LGK6GSNY,四喜牛杂面(张贵庄店),快餐厅,117.309423,39.089486,东丽区
B0FFF2DDWA,张记包子铺(金钟店店),快餐厅,117.270576,39.202852,东丽区
B0L2CSHARW,余记河南烩面馆,快餐厅,117.30881,39.090166,东丽区
B0FFKQW0MF,马记精品烧饼大饼,快餐厅,117.302376,39.140261,东丽区
B0FFF3JDZC,大铁勺酒楼(东丽阳光新业广场店),中餐厅,117.355585,39.078754,东丽区
B0FFLF37PL,望海湾鱼头泡饼(空港店),中餐厅,117.406926,39.145011,东丽区
B0JRHNHDZH,我叫湘 (华明店),中餐厅,117.384662,39.171428,东丽区
B001604F4A,福宴楼饭庄,中餐厅,117.275615,39.129651,东丽区
B0G27AE28V,望海湾海鲜楼(中心大道店),中餐厅,117.391586,39.157407,东丽区
B0K267LK1Q,红旗饭庄(旗舰店),中餐厅,117.302272,39.142806,东丽区
B0L66ZKDN3,苏淮景·苏闽融创菜(善待餐饮空港店),中餐厅,117.384723,39.155783,东丽区
B0KDT1N5T7,烧火棍土窑坑烤(东丽店),中餐厅,117.276559,39.120423,东丽区
B0FFLJR403,彭厨(复悦里店),中餐厅,117.403639,39.15531,东丽区
B0K6AUILR0,竞哥菜馆(空港店),中餐厅,117.396437,39.158626,东丽区
B0FFFSEKD6,利磊渔家院(东丽开发区店),中餐厅,117.360249,39.077732,东丽区
B00161A0TI,大家乐饭店(金钟河大街),中餐厅,117.254739,39.188726,东丽区
B0FFHF3N9D,我叫湘(东丽店),中餐厅,117.288847,39.206434,东丽区
B0FFF4714O,渝湘江南(万科城店),中餐厅,117.492135,39.181287,东丽区
B0L1VOC8E5,笨豆腐居民楼菜馆·江西小炒(天津空港店),中餐厅,117.393097,39.157773,东丽区
B0KAAU6A87,津味壹号精品融合菜(东丽店),中餐厅,117.311471,39.108485,东丽区
B0K3YS9P9U,林记老菜馆,中餐厅,117.299043,39.086959,东丽区
B0LGOSP9RB,大院土窑坑烤(万新村店),中餐厅,117.286079,39.130597,东丽区
B0KR4RJXS8,皖焱·徽菜,中餐厅,117.408241,39.149545,东丽区
B0FFGD61YG,状元火锅鸡(总店),中餐厅,117.436747,39.056036,东丽区
B0FFMFU3L3,燕子食府(跃丽大厦店),中餐厅,117.317486,39.09672,东丽区
B0FFHGI5JN,享津门大酒楼(万新村店),中餐厅,117.277782,39.129757,东丽区
B0KA7Y2LTQ,小菜园新徽菜(天津东丽万达店),中餐厅,117.32532,39.0808,东丽区
B0J3YH0S7X,吃湘和辣(空港店),中餐厅,117.405548,39.154857,东丽区
B0J2X7VQAH,沪福·家常菜(水环二层SM广场店),中餐厅,117.419624,39.156421,东丽区
B0J21RJSPQ,悦泰津港荟(融合菜酥不腻烤鸭),中餐厅,117.405749,39.155351,东丽区
B0JB161LF1,MANJIN MANSION(瑞航广场店),中餐厅,117.392513,39.156832,东丽区
B0FFKQIU37,二姐家·三个拿手菜·大馅锅贴王(成林道店),中餐厅,117.30178,39.136058,东丽区
B0LD1DL0W5,东合盛宴,中餐厅,117.359927,39.077234,东丽区
B0LD3DINIT,廣順興(东丽空港店),中餐厅,117.396635,39.158997,东丽区
B0H655OI6D,鱼酷活鱼烤鱼(天津空港SM店),中餐厅,117.418034,39.157561,东丽区
B0JATZOHGF,登瀛楼(东丽店),中餐厅,117.326289,39.081776,东丽区
B0LKJZ115B,芳竹园火锅(东丽湖万科里店),中餐厅,117.505577,39.183539,东丽区
B0J1S6SCBK,观澜品海私厨,中餐厅,117.398528,39.156494,东丽区
B0KUAHF1H4,赣湘御品,中餐厅,117.384239,39.154929,东丽区
B0J2PCDAOQ,醉重里·宝藏重庆火锅(空港店),中餐厅,117.404948,39.155659,东丽区
B0H0MRONZL,中津饭店,中餐厅,117.336219,39.087429,东丽区
B0HDNMF3IU,北李妈妈菜(SM滨海城市广场店),中餐厅,117.420361,39.156661,东丽区
B0FFGI6WM0,大柴·宴宾楼(利津路店),中餐厅,117.307656,39.086342,东丽区
B0LKFDT4NS,山河屯铁锅炖(空港复悦里店),中餐厅,117.402616,39.157965,东丽区
B0LRDH76JP,津海楼·天津菜·酥皮烤鸭,中餐厅,117.40634,39.144578,东丽区
B0FFGEGFYK,三湘四水湖南特色餐厅(颐景公寓店),中餐厅,117.401684,39.149577,东丽区
B0IUBZH830,杨三孃跷脚牛肉(天津首店),中餐厅,117.404556,39.155545,东丽区
B0J217JZYB,赣味天下地道江西小炒(万新大厦店),中餐厅,117.281883,39.120416,东丽区
B0JDC72G4H,马府私房菜(空港复悦里店),中餐厅,117.403994,39.155483,东丽区
B0GKNN5WJ0,鱼你在一起(空港SM广场店),中餐厅,117.418639,39.157232,东丽区
B0K1UAEE2H,泉哥炒土菜(空港总店),中餐厅,117.395903,39.158186,东丽区
B0IKFZX6BP,湘菜园·现炒土菜(成林道店),中餐厅,117.300004,39.13555,东丽区
B0I175RDB0,五里关火锅(复悦里店),中餐厅,117.40342,39.157001,东丽区
B0FFHGXYBP,港品茶餐厅(空港店),中餐厅,117.391764,39.157867,东丽区
B0KA5RB9GE,宴宾朋酒楼,中餐厅,117.401933,39.17347,东丽区
B0FFITIMR5,白云酒店(云阁中餐厅),中餐厅,117.386536,39.155915,东丽区
B0LR1USWC7,张记海鲜烧烤(登州路店),中餐厅,117.30315,39.13824,东丽区
B0LKYU426H,椒爱水煮鱼川菜(SM广场店),中餐厅,117.417859,39.1576,东丽区
B0LASLZ220,屯老二农家铁锅炖(大毕庄店),中餐厅,117.271013,39.203094,东丽区
B0HACCVN52,和庆斋(天津总店),中餐厅,117.295688,39.109656,东丽区
B0FFKP61K8,蒙冠火锅居(张贵庄店),中餐厅,117.304931,39.085212,东丽区
B0L24ANXY1,笨姐居民楼火锅(空港店),中餐厅,117.405257,39.154834,东丽区
B0J2PM4YVO,福海渔港海鲜酒楼,中餐厅,117.411392,39.067484,东丽区
B0HRDMV1KR,孙大厨大魚泡饼,中餐厅,117.382512,39.164125,东丽区
B0FFFPXLII,老四川家常菜,中餐厅,117.381949,39.164036,东丽区
B0FFMB1823,燕子食府(滨海浙商·蓝庭广场店),中餐厅,117.363275,39.083429,东丽区
B0FFJRCIK2,小食号品质湘菜(空港店),中餐厅,117.403309,39.155976,东丽区
B0HRL723J1,鱼酷活鱼烤鱼(天津东丽先锋路万达店),中餐厅,117.324931,39.080627,东丽区
B0LU25OXQH,扶摇树下·椒麻鲜活虾(天津东丽万达店),中餐厅,117.325011,39.081065,东丽区
